sample_id,token_count,path_count,unique_colors,has_gradient,has_css_class,has_js,has_defs,valid_xml
yd-vector-000000.tar::1001927.svg,205,1,2,False,False,False,False,True
yd-vector-000000.tar::1001928.svg,405,1,1,False,False,False,False,True
yd-vector-000000.tar::1001929.svg,400,1,0,False,False,False,False,True
yd-vector-000000.tar::100193.svg,147,1,0,False,False,False,False,True
yd-vector-000000.tar::1001930.svg,282,0,1,False,False,False,False,True
yd-vector-000000.tar::1001931.svg,2160,4,2,False,False,False,True,True
yd-vector-000000.tar::1001932.svg,424,1,1,True,False,False,True,True
yd-vector-000000.tar::1001933.svg,532,6,1,False,False,False,False,True
yd-vector-000000.tar::1001934.svg,544,1,1,False,False,False,False,True
yd-vector-000000.tar::1001935.svg,2133,8,0,False,False,False,False,True
yd-vector-000000.tar::1001936.svg,1938,2,2,False,False,False,True,True
yd-vector-000000.tar::1001937.svg,346,2,1,False,True,False,False,True
yd-vector-000000.tar::1001938.svg,3857,27,16,False,False,False,False,True
yd-vector-000000.tar::1001939.svg,388,4,1,False,False,False,False,True
yd-vector-000000.tar::100194.svg,778,1,2,False,False,False,False,True
yd-vector-000000.tar::1001940.svg,457,2,2,False,True,False,True,True
yd-vector-000000.tar::1001941.svg,3056,12,2,True,False,False,True,True
yd-vector-000000.tar::1001942.svg,2719,2,3,True,False,False,True,True
yd-vector-000000.tar::1001943.svg,511,1,0,False,False,False,False,True
yd-vector-000000.tar::1001944.svg,2376,7,3,False,True,False,False,True
yd-vector-000000.tar::1001945.svg,5655,13,0,False,True,False,False,True
yd-vector-000000.tar::1001946.svg,2013,9,1,False,False,False,False,True
yd-vector-000000.tar::1001947.svg,1765,14,1,False,False,False,False,True
yd-vector-000000.tar::1001948.svg,1520,0,0,False,False,False,False,True
yd-vector-000000.tar::1001949.svg,4390,27,16,False,False,False,False,True
yd-vector-000000.tar::100195.svg,515,10,4,False,False,False,True,True
yd-vector-000000.tar::1001950.svg,79,1,0,False,False,False,False,True
yd-vector-000000.tar::1001951.svg,161,1,0,False,False,False,False,True
yd-vector-000000.tar::1001952.svg,1170,1,2,True,False,False,True,True
yd-vector-000000.tar::1001953.svg,1368,3,6,False,True,False,False,True
yd-vector-000000.tar::1001954.svg,1026,1,3,False,False,False,False,True
yd-vector-000000.tar::1001955.svg,600,1,0,False,False,False,False,True
yd-vector-000000.tar::1001956.svg,124,2,0,False,False,False,False,True
yd-vector-000000.tar::1001957.svg,926,4,4,False,False,False,False,True
yd-vector-000000.tar::1001958.svg,1276,1,2,False,False,False,False,True
yd-vector-000000.tar::1001959.svg,2129,10,8,False,True,False,True,True
yd-vector-000000.tar::100196.svg,2084,4,4,False,True,False,False,True
yd-vector-000000.tar::1001960.svg,597,1,0,False,False,False,False,True
yd-vector-000000.tar::1001961.svg,405,0,1,False,True,False,False,True
yd-vector-000000.tar::1001962.svg,3223,1,0,False,True,False,True,True
yd-vector-000000.tar::1001963.svg,3035,1,2,False,True,False,False,True
yd-vector-000000.tar::1001964.svg,340,1,0,False,False,False,False,True
yd-vector-000000.tar::1001965.svg,1479,5,2,False,False,False,True,True
yd-vector-000000.tar::1001966.svg,509,7,2,False,False,False,True,True
yd-vector-000000.tar::1001967.svg,373,1,0,False,False,False,False,True
yd-vector-000000.tar::1001968.svg,2763,14,5,False,True,False,False,True
yd-vector-000000.tar::1001969.svg,309,1,1,False,False,False,False,True
yd-vector-000000.tar::100197.svg,767,1,1,False,True,False,True,True
yd-vector-000000.tar::1001970.svg,1907,5,5,False,False,False,False,True
yd-vector-000000.tar::1001971.svg,340,2,0,False,True,False,True,True
yd-vector-000000.tar::1001972.svg,362,2,2,False,True,False,False,True
yd-vector-000000.tar::1001973.svg,967,11,6,True,False,False,False,True
yd-vector-000000.tar::1001974.svg,816,2,1,False,False,False,False,True
yd-vector-000000.tar::1001976.svg,1319,10,7,False,False,False,False,True
yd-vector-000000.tar::1001977.svg,1891,8,1,False,False,False,False,True
yd-vector-000000.tar::1001978.svg,111,1,1,False,False,False,False,True
yd-vector-000000.tar::1001979.svg,2025,1,0,False,False,False,False,True
yd-vector-000000.tar::100198.svg,2029,5,1,False,False,False,True,True
yd-vector-000000.tar::1001980.svg,1431,4,0,False,False,False,False,True
yd-vector-000000.tar::1001981.svg,864,6,1,False,True,False,False,True
yd-vector-000000.tar::1001982.svg,750,1,1,False,False,False,False,True
yd-vector-000000.tar::1001983.svg,1241,1,1,False,True,False,False,True
yd-vector-000000.tar::1001984.svg,960,7,1,False,False,False,False,True
yd-vector-000000.tar::1001985.svg,2563,11,7,True,False,False,True,True
yd-vector-000000.tar::1001986.svg,354,1,0,False,False,False,False,True
yd-vector-000000.tar::1001987.svg,1498,3,1,False,True,False,False,True
yd-vector-000000.tar::1001988.svg,136,2,0,False,False,False,False,True
yd-vector-000000.tar::1001989.svg,259,1,1,False,True,False,True,True
yd-vector-000000.tar::100199.svg,1193,1,1,False,False,False,False,True
yd-vector-000000.tar::1001990.svg,286,1,1,False,False,False,False,True
yd-vector-000000.tar::1001991.svg,3983,27,16,False,False,False,False,True
yd-vector-000000.tar::1001992.svg,1602,7,5,True,False,False,True,True
yd-vector-000000.tar::1001993.svg,883,3,1,False,False,False,False,True
yd-vector-000000.tar::1001994.svg,89,1,0,False,False,False,False,True
yd-vector-000000.tar::1001995.svg,4323,27,16,False,False,False,False,True
yd-vector-000000.tar::1001996.svg,375,1,0,False,False,False,False,True
yd-vector-000000.tar::1001997.svg,262,2,1,False,False,False,False,True
yd-vector-000000.tar::1001998.svg,4132,28,5,False,True,False,True,True
yd-vector-000000.tar::1001999.svg,1536,10,0,False,False,False,False,True
yd-vector-000000.tar::1002.svg,168,1,1,False,False,False,False,True
yd-vector-000000.tar::10020.svg,458,1,1,False,False,False,False,True
yd-vector-000000.tar::100200.svg,979,2,1,False,False,False,True,True
yd-vector-000000.tar::1002000.svg,303,1,0,False,False,False,False,True
yd-vector-000000.tar::1002001.svg,3424,28,3,False,False,False,False,True
yd-vector-000000.tar::1002002.svg,842,1,2,False,False,False,True,True
yd-vector-000000.tar::1002003.svg,627,1,1,False,False,False,False,True
yd-vector-000000.tar::1002004.svg,419,1,0,False,False,False,False,True
yd-vector-000000.tar::1002005.svg,329,1,0,False,False,False,False,True
yd-vector-000000.tar::1002006.svg,3547,22,4,False,False,False,True,True
yd-vector-000000.tar::1002007.svg,2762,10,2,False,True,False,True,True
yd-vector-000000.tar::1002008.svg,139,1,1,False,False,False,False,True
yd-vector-000000.tar::1002009.svg,470,1,0,False,False,False,False,True
yd-vector-000000.tar::100201.svg,1133,3,1,False,True,False,True,True
yd-vector-000000.tar::1002010.svg,459,4,0,False,False,False,False,True
yd-vector-000000.tar::1002011.svg,1233,4,0,False,False,False,False,True
yd-vector-000000.tar::1002012.svg,480,1,2,False,False,False,True,True
yd-vector-000000.tar::1002013.svg,335,1,1,False,False,False,False,True
yd-vector-000000.tar::1002014.svg,546,2,0,False,True,False,True,True
yd-vector-000000.tar::1002015.svg,878,2,1,False,True,False,True,True
yd-vector-000000.tar::1002016.svg,672,1,1,False,True,False,True,True
yd-vector-000000.tar::1002017.svg,1484,7,12,False,False,False,False,True
yd-vector-000000.tar::1002018.svg,351,4,1,False,False,False,False,True
yd-vector-000000.tar::1002019.svg,522,1,1,False,False,False,False,True
yd-vector-000000.tar::100202.svg,693,11,8,False,False,False,False,True
yd-vector-000000.tar::1002020.svg,294,1,1,False,True,False,True,True
yd-vector-000000.tar::1002021.svg,388,1,0,False,False,False,False,True
yd-vector-000000.tar::1002022.svg,2203,1,1,False,False,False,True,True
yd-vector-000000.tar::1002023.svg,959,1,2,False,False,False,True,True
yd-vector-000000.tar::1002024.svg,1397,1,1,False,False,False,False,True
yd-vector-000000.tar::1002025.svg,1641,7,1,False,True,False,False,True
yd-vector-000000.tar::1002026.svg,5276,0,0,False,False,False,False,True
yd-vector-000000.tar::1002027.svg,303,4,2,False,False,False,False,True
yd-vector-000000.tar::1002028.svg,517,0,0,False,True,False,False,True
yd-vector-000000.tar::1002029.svg,1242,2,9,False,False,False,False,True
yd-vector-000000.tar::100203.svg,725,1,0,False,False,False,False,True
yd-vector-000000.tar::1002030.svg,4270,13,5,False,True,False,False,True
yd-vector-000000.tar::1002031.svg,355,1,2,False,False,False,False,True
yd-vector-000000.tar::1002032.svg,586,3,3,False,False,False,False,True
yd-vector-000000.tar::1002033.svg,576,1,0,False,True,False,True,True
yd-vector-000000.tar::1002034.svg,828,1,0,False,False,False,False,True
yd-vector-000000.tar::1002035.svg,1538,1,0,False,False,False,False,True
yd-vector-000000.tar::1002036.svg,762,1,1,False,False,False,False,True
yd-vector-000000.tar::1002037.svg,3152,29,8,False,False,False,False,True
yd-vector-000000.tar::1002038.svg,3150,7,4,False,False,False,True,True
yd-vector-000000.tar::1002039.svg,343,1,1,True,False,False,False,True
yd-vector-000000.tar::100204.svg,2371,5,3,False,True,False,True,True
yd-vector-000000.tar::1002040.svg,1655,5,2,False,False,False,True,True
yd-vector-000000.tar::1002041.svg,557,1,0,False,False,False,False,True
yd-vector-000000.tar::1002042.svg,477,2,2,False,False,False,False,True
yd-vector-000000.tar::1002043.svg,291,1,0,False,False,False,False,True
yd-vector-000000.tar::1002044.svg,3011,13,3,False,False,False,True,True
yd-vector-000000.tar::1002045.svg,372,1,0,False,False,False,False,True
yd-vector-000000.tar::1002046.svg,275,1,1,False,False,False,False,True
yd-vector-000000.tar::1002047.svg,165,1,0,False,False,False,False,True
yd-vector-000000.tar::1002048.svg,159,2,0,False,False,False,False,True
yd-vector-000000.tar::1002049.svg,1069,1,2,True,False,False,True,True
yd-vector-000000.tar::100205.svg,2562,1,1,False,False,False,False,True
yd-vector-000000.tar::1002050.svg,99,1,1,False,False,False,False,True
yd-vector-000000.tar::1002052.svg,626,1,0,False,False,False,False,True
yd-vector-000000.tar::1002053.svg,459,1,1,False,False,False,False,True
yd-vector-000000.tar::1002054.svg,1146,9,2,False,False,False,False,True
yd-vector-000000.tar::1002055.svg,603,1,0,False,False,False,False,True
yd-vector-000000.tar::1002056.svg,3088,0,1,False,False,False,True,True
yd-vector-000000.tar::1002057.svg,157,0,1,False,False,False,False,True
yd-vector-000000.tar::1002058.svg,80,1,0,False,False,False,False,True
yd-vector-000000.tar::1002059.svg,519,3,2,False,False,False,True,True
yd-vector-000000.tar::100206.svg,379,1,0,False,False,False,False,True
yd-vector-000000.tar::1002060.svg,4652,1,5,False,False,False,True,True
yd-vector-000000.tar::1002061.svg,2266,1,1,False,True,False,True,True
yd-vector-000000.tar::1002062.svg,362,1,1,False,False,False,False,True
yd-vector-000000.tar::1002063.svg,412,1,0,False,False,False,False,True
yd-vector-000000.tar::1002064.svg,279,2,0,False,False,False,False,True
yd-vector-000000.tar::1002065.svg,6351,0,2,False,False,False,False,True
yd-vector-000000.tar::1002066.svg,655,5,5,False,False,False,False,True
yd-vector-000000.tar::1002067.svg,1749,12,4,True,False,False,True,True
yd-vector-000000.tar::1002068.svg,1604,12,7,False,False,False,False,True
yd-vector-000000.tar::1002069.svg,241,2,1,False,False,False,False,True
yd-vector-000000.tar::100207.svg,565,1,0,False,True,False,False,True
yd-vector-000000.tar::1002070.svg,645,3,1,True,False,False,False,True
yd-vector-000000.tar::1002071.svg,403,1,0,False,False,False,False,True
yd-vector-000000.tar::1002072.svg,822,8,1,False,False,False,False,True
yd-vector-000000.tar::1002073.svg,216,3,2,False,False,False,False,True
yd-vector-000000.tar::1002074.svg,1029,1,1,True,False,False,False,True
yd-vector-000000.tar::1002075.svg,635,2,0,False,False,False,False,True
yd-vector-000000.tar::1002076.svg,2314,8,1,True,False,False,True,True
yd-vector-000000.tar::1002077.svg,401,1,0,False,False,False,False,True
yd-vector-000000.tar::1002078.svg,2554,5,4,False,True,False,False,True
yd-vector-000000.tar::1002079.svg,245,1,0,False,False,False,False,True
yd-vector-000000.tar::100208.svg,724,1,1,False,False,False,False,True
yd-vector-000000.tar::1002080.svg,3813,15,4,False,True,False,False,True
yd-vector-000000.tar::1002081.svg,958,1,0,False,False,False,False,True
yd-vector-000000.tar::1002082.svg,529,1,0,False,False,False,False,True
yd-vector-000000.tar::1002083.svg,1453,2,0,False,True,False,True,True
yd-vector-000000.tar::1002084.svg,3395,27,16,False,False,False,False,True
yd-vector-000000.tar::1002085.svg,250,1,0,False,False,False,False,True
yd-vector-000000.tar::1002086.svg,1781,0,4,False,False,False,False,True
yd-vector-000000.tar::1002087.svg,590,1,0,False,False,False,False,True
yd-vector-000000.tar::1002088.svg,1191,0,3,False,False,False,True,True
yd-vector-000000.tar::1002089.svg,432,1,2,False,False,False,False,True
yd-vector-000000.tar::100209.svg,141,0,2,False,True,False,True,True
yd-vector-000000.tar::1002090.svg,1200,8,4,False,False,False,False,True
yd-vector-000000.tar::1002091.svg,805,2,0,False,False,False,False,True
yd-vector-000000.tar::1002092.svg,223,2,1,False,False,False,False,True
yd-vector-000000.tar::1002093.svg,249,1,1,False,False,False,False,True
yd-vector-000000.tar::1002094.svg,683,1,0,False,False,False,False,True
yd-vector-000000.tar::1002095.svg,900,2,0,False,False,False,False,True
yd-vector-000000.tar::1002096.svg,417,1,0,False,False,False,False,True
yd-vector-000000.tar::1002097.svg,1742,13,9,False,False,False,False,True
yd-vector-000000.tar::1002098.svg,439,1,0,False,False,False,False,True
yd-vector-000000.tar::1002099.svg,709,4,1,False,False,False,False,True
yd-vector-000000.tar::10021.svg,1053,1,1,False,False,False,False,True
yd-vector-000000.tar::100210.svg,1352,3,3,False,True,False,False,True
yd-vector-000000.tar::1002100.svg,1937,4,1,False,False,False,True,True
yd-vector-000000.tar::1002101.svg,1525,1,0,False,False,False,False,True
yd-vector-000000.tar::1002102.svg,2327,13,6,False,False,False,False,True
yd-vector-000000.tar::1002103.svg,476,4,2,True,False,False,True,True
yd-vector-000000.tar::1002104.svg,307,2,1,False,False,False,False,True
yd-vector-000000.tar::1002105.svg,208,1,0,False,True,False,True,True
yd-vector-000000.tar::1002106.svg,760,5,0,False,False,False,False,True
yd-vector-000000.tar::1002107.svg,110,1,0,False,False,False,False,True
yd-vector-000000.tar::1002108.svg,1450,16,2,False,True,False,True,True
yd-vector-000000.tar::1002109.svg,163,0,2,False,True,False,True,True
yd-vector-000000.tar::100211.svg,2508,1,0,False,False,False,True,True
yd-vector-000000.tar::1002110.svg,455,3,1,False,False,False,False,True
yd-vector-000000.tar::1002111.svg,1214,3,3,False,False,False,False,True
yd-vector-000000.tar::1002112.svg,1250,1,0,False,False,False,False,True
yd-vector-000000.tar::1002113.svg,402,1,0,False,False,False,False,True
yd-vector-000000.tar::1002114.svg,1027,1,2,False,False,False,True,True
yd-vector-000000.tar::1002115.svg,328,0,2,False,True,False,False,True
yd-vector-000000.tar::1002116.svg,2203,10,5,True,False,False,True,True
yd-vector-000000.tar::1002117.svg,896,3,1,False,False,False,False,True
yd-vector-000000.tar::1002118.svg,376,1,0,True,False,False,True,True
yd-vector-000000.tar::1002119.svg,215,1,0,False,False,False,False,True
yd-vector-000000.tar::100212.svg,3331,14,2,False,True,False,False,True
yd-vector-000000.tar::1002120.svg,149,1,1,False,False,False,False,True
yd-vector-000000.tar::1002121.svg,668,1,2,False,False,False,False,True
yd-vector-000000.tar::1002122.svg,328,6,6,False,False,False,False,True
yd-vector-000000.tar::1002123.svg,285,1,1,False,True,False,False,True
yd-vector-000000.tar::1002124.svg,4053,27,16,False,False,False,False,True
yd-vector-000000.tar::1002125.svg,1532,6,1,False,False,False,False,True
yd-vector-000000.tar::1002126.svg,1425,9,1,False,False,False,False,True
yd-vector-000000.tar::1002127.svg,1890,1,2,False,False,False,False,True
yd-vector-000000.tar::1002128.svg,5599,1,1,False,True,False,True,True
yd-vector-000000.tar::1002129.svg,1391,3,3,False,True,False,False,True
yd-vector-000000.tar::100213.svg,301,4,4,False,False,False,False,True
yd-vector-000000.tar::1002130.svg,1164,7,7,False,False,False,False,True
yd-vector-000000.tar::1002131.svg,822,2,1,False,False,False,True,True
yd-vector-000000.tar::1002132.svg,3954,27,16,False,False,False,False,True
yd-vector-000000.tar::1002133.svg,55,0,1,False,False,False,False,True
yd-vector-000000.tar::1002134.svg,438,5,3,False,False,False,False,True
yd-vector-000000.tar::1002135.svg,130,1,0,False,False,False,False,True
yd-vector-000000.tar::1002137.svg,587,1,1,False,False,False,False,True
yd-vector-000000.tar::1002138.svg,180,2,1,False,False,False,False,True
yd-vector-000000.tar::1002139.svg,1363,4,2,False,True,False,False,True
yd-vector-000000.tar::100214.svg,212,2,0,False,True,False,False,True
yd-vector-000000.tar::1002140.svg,1495,1,0,False,False,False,False,True
yd-vector-000000.tar::1002141.svg,1519,4,1,True,False,False,True,True
yd-vector-000000.tar::1002142.svg,2887,22,3,False,False,False,False,True
yd-vector-000000.tar::1002143.svg,562,3,0,False,True,False,True,True
yd-vector-000000.tar::1002144.svg,171,1,0,False,False,False,False,True
yd-vector-000000.tar::1002145.svg,1656,4,2,False,False,False,True,True
yd-vector-000000.tar::1002146.svg,755,3,0,False,False,False,False,True
yd-vector-000000.tar::1002147.svg,437,3,4,True,False,False,True,True
yd-vector-000000.tar::1002148.svg,1633,2,5,False,True,False,False,True
yd-vector-000000.tar::1002149.svg,592,1,0,False,True,False,False,True
yd-vector-000000.tar::100215.svg,4191,12,1,False,False,False,False,True
yd-vector-000000.tar::1002150.svg,351,0,2,False,False,False,False,True
yd-vector-000000.tar::1002151.svg,297,1,1,False,False,False,False,True
yd-vector-000000.tar::1002152.svg,355,2,1,False,True,False,False,True
yd-vector-000000.tar::1002153.svg,258,1,1,False,False,False,False,True
yd-vector-000000.tar::1002154.svg,718,1,0,False,False,False,False,True
yd-vector-000000.tar::1002155.svg,225,2,0,False,False,False,False,True
yd-vector-000000.tar::1002156.svg,1732,4,2,False,False,False,True,True
yd-vector-000000.tar::1002157.svg,694,1,1,False,True,False,True,True
yd-vector-000000.tar::1002158.svg,5258,4,2,False,True,False,False,True
yd-vector-000000.tar::1002159.svg,143,1,0,False,False,False,False,True
yd-vector-000000.tar::100216.svg,1468,9,7,False,False,False,False,True
yd-vector-000000.tar::1002160.svg,971,2,1,False,False,False,False,True
yd-vector-000000.tar::1002161.svg,1806,13,10,True,False,False,False,True
yd-vector-000000.tar::1002162.svg,440,2,2,False,False,False,False,True
yd-vector-000000.tar::1002163.svg,184,1,1,False,False,False,False,True
yd-vector-000000.tar::1002164.svg,920,1,0,False,False,False,False,True
yd-vector-000000.tar::1002165.svg,922,6,1,False,True,False,True,True
yd-vector-000000.tar::1002166.svg,2016,2,3,False,False,False,True,True
yd-vector-000000.tar::1002167.svg,922,1,0,False,True,False,True,True
yd-vector-000000.tar::1002168.svg,1185,5,3,True,False,False,False,True
yd-vector-000000.tar::1002169.svg,210,1,2,False,False,False,False,True
yd-vector-000000.tar::100217.svg,293,1,0,False,False,False,False,True
yd-vector-000000.tar::1002170.svg,568,1,0,False,False,False,False,True
yd-vector-000000.tar::1002171.svg,143,1,0,False,False,False,False,True
yd-vector-000000.tar::1002172.svg,670,2,1,False,False,False,False,True
yd-vector-000000.tar::1002173.svg,408,1,3,True,False,False,True,True
yd-vector-000000.tar::1002174.svg,337,1,0,False,True,False,False,True
yd-vector-000000.tar::1002175.svg,1141,12,2,False,True,False,True,True
yd-vector-000000.tar::1002176.svg,628,1,4,False,True,False,False,True
yd-vector-000000.tar::1002177.svg,1241,0,2,True,False,False,True,True
yd-vector-000000.tar::1002178.svg,159,1,2,False,False,False,False,True
yd-vector-000000.tar::1002179.svg,214,1,1,False,False,False,False,True
yd-vector-000000.tar::100218.svg,368,1,1,False,True,False,True,True
yd-vector-000000.tar::1002180.svg,1611,5,4,False,True,False,True,True
yd-vector-000000.tar::1002181.svg,672,2,3,False,False,False,False,True
yd-vector-000000.tar::1002182.svg,558,1,1,False,False,False,False,True
yd-vector-000000.tar::1002183.svg,6825,0,2,False,False,False,False,True
yd-vector-000000.tar::1002184.svg,1440,2,3,True,False,False,True,True
yd-vector-000000.tar::1002185.svg,574,3,0,False,False,False,False,True
yd-vector-000000.tar::1002186.svg,1814,12,4,False,False,False,False,True
yd-vector-000000.tar::1002187.svg,336,1,0,False,False,False,False,True
yd-vector-000000.tar::1002188.svg,116,1,1,False,False,False,False,True
yd-vector-000000.tar::1002189.svg,485,1,1,False,True,False,False,True
yd-vector-000000.tar::100219.svg,536,2,2,False,True,False,False,True
yd-vector-000000.tar::1002190.svg,1390,7,4,False,False,False,False,True
yd-vector-000000.tar::1002191.svg,800,7,1,False,False,False,False,True
yd-vector-000000.tar::1002192.svg,760,5,5,False,False,False,False,True
yd-vector-000000.tar::1002193.svg,1518,3,3,False,False,False,False,True
yd-vector-000000.tar::1002194.svg,426,1,0,False,False,False,False,True
yd-vector-000000.tar::1002195.svg,1552,6,1,False,False,False,False,True
yd-vector-000000.tar::1002196.svg,437,2,3,False,False,False,False,True
yd-vector-000000.tar::1002197.svg,1642,6,6,False,False,False,True,True
yd-vector-000000.tar::1002198.svg,94,1,1,False,True,False,True,True
yd-vector-000000.tar::1002199.svg,320,1,0,False,False,False,False,True
yd-vector-000000.tar::10022.svg,2620,4,3,False,True,False,True,True
yd-vector-000000.tar::100220.svg,202,1,2,False,False,False,False,True
yd-vector-000000.tar::1002200.svg,439,2,0,False,True,False,True,True
yd-vector-000000.tar::1002201.svg,1172,1,1,False,False,False,False,True
yd-vector-000000.tar::1002202.svg,409,4,0,False,False,False,False,True
yd-vector-000000.tar::1002203.svg,2751,5,1,False,False,False,True,True
yd-vector-000000.tar::1002204.svg,344,2,1,False,False,False,False,True
yd-vector-000000.tar::1002205.svg,1289,1,0,False,False,False,False,True
yd-vector-000000.tar::1002206.svg,1017,6,3,False,True,False,True,True
yd-vector-000000.tar::1002207.svg,332,1,1,False,False,False,False,True
yd-vector-000000.tar::1002208.svg,221,0,3,False,True,False,True,True
yd-vector-000000.tar::1002209.svg,100,0,1,False,False,False,False,True
yd-vector-000000.tar::100221.svg,750,3,4,False,False,False,False,True
yd-vector-000000.tar::1002210.svg,1494,12,3,False,False,False,False,True
yd-vector-000000.tar::1002211.svg,783,9,1,False,True,False,True,True
yd-vector-000000.tar::1002212.svg,365,1,0,False,False,False,False,True
yd-vector-000000.tar::1002213.svg,1082,1,1,False,False,False,False,True
yd-vector-000000.tar::1002214.svg,66,1,0,False,False,False,False,True
yd-vector-000000.tar::1002215.svg,785,1,0,False,False,False,True,True
yd-vector-000000.tar::1002216.svg,6212,17,5,False,False,False,True,True
yd-vector-000000.tar::1002217.svg,3842,11,5,False,True,False,False,True
yd-vector-000000.tar::1002218.svg,732,2,3,False,False,False,True,True
yd-vector-000000.tar::1002219.svg,997,1,2,False,False,False,True,True
yd-vector-000000.tar::100222.svg,3368,7,2,True,True,False,True,True
yd-vector-000000.tar::1002220.svg,650,1,2,False,False,False,True,True
yd-vector-000000.tar::1002221.svg,342,1,0,False,False,False,False,True
yd-vector-000000.tar::1002222.svg,1365,8,4,False,True,False,False,True
yd-vector-000000.tar::1002223.svg,3720,15,5,False,True,False,False,True
yd-vector-000000.tar::1002224.svg,690,2,2,False,False,False,False,True
yd-vector-000000.tar::1002225.svg,607,3,1,False,False,False,False,True
yd-vector-000000.tar::1002226.svg,3441,0,0,False,False,False,True,True
yd-vector-000000.tar::1002227.svg,171,1,1,False,False,False,False,True
yd-vector-000000.tar::1002228.svg,1046,8,5,False,True,False,True,True
yd-vector-000000.tar::1002229.svg,1567,9,0,False,True,False,False,True
yd-vector-000000.tar::100223.svg,310,1,0,False,False,False,False,True
yd-vector-000000.tar::1002230.svg,631,1,1,False,True,False,True,True
yd-vector-000000.tar::1002231.svg,317,3,1,False,False,False,False,True
yd-vector-000000.tar::1002232.svg,163,1,1,False,False,False,False,True
yd-vector-000000.tar::1002233.svg,96,1,0,False,False,False,False,True
yd-vector-000000.tar::1002234.svg,123,1,0,False,False,False,False,True
yd-vector-000000.tar::1002235.svg,1204,7,4,False,False,False,False,True
yd-vector-000000.tar::1002236.svg,381,1,2,False,False,False,True,True
yd-vector-000000.tar::1002237.svg,193,0,4,False,True,False,False,True
yd-vector-000000.tar::1002238.svg,1849,0,9,False,True,False,False,True
yd-vector-000000.tar::1002239.svg,531,1,1,False,False,False,False,True
yd-vector-000000.tar::100224.svg,2853,13,7,True,False,False,True,True
yd-vector-000000.tar::1002240.svg,526,1,0,False,False,False,False,True
yd-vector-000000.tar::1002241.svg,2639,5,1,False,False,False,True,True
yd-vector-000000.tar::1002242.svg,1433,2,0,False,True,False,True,True
yd-vector-000000.tar::1002243.svg,867,1,2,False,True,False,True,True
yd-vector-000000.tar::1002244.svg,6408,2,2,False,False,False,True,True
yd-vector-000000.tar::1002245.svg,539,3,0,False,True,False,True,True
yd-vector-000000.tar::1002246.svg,1439,1,0,False,False,False,False,True
yd-vector-000000.tar::1002247.svg,685,3,2,True,False,False,True,True
yd-vector-000000.tar::1002248.svg,921,1,1,False,False,False,False,True
yd-vector-000000.tar::1002249.svg,603,1,1,False,True,False,False,True
yd-vector-000000.tar::100225.svg,2632,2,2,True,True,False,True,True
yd-vector-000000.tar::1002250.svg,819,1,0,False,False,False,True,True
yd-vector-000000.tar::1002251.svg,383,1,1,False,False,False,False,True
yd-vector-000000.tar::1002252.svg,598,4,4,False,True,False,False,True
yd-vector-000000.tar::1002253.svg,1867,1,1,False,False,False,True,True
yd-vector-000000.tar::1002254.svg,345,1,1,False,False,False,False,True
yd-vector-000000.tar::1002255.svg,468,1,0,False,False,False,False,True
yd-vector-000000.tar::1002256.svg,544,1,0,False,True,False,True,True
yd-vector-000000.tar::1002257.svg,1515,8,1,True,False,False,True,True
yd-vector-000000.tar::1002258.svg,5188,5,4,False,True,False,False,True
yd-vector-000000.tar::1002259.svg,4726,24,5,False,False,False,False,True
yd-vector-000000.tar::100226.svg,391,1,1,False,False,False,False,True
yd-vector-000000.tar::1002260.svg,1799,2,3,True,False,False,True,True
yd-vector-000000.tar::1002261.svg,676,2,2,False,False,False,True,True
yd-vector-000000.tar::1002262.svg,597,8,2,False,False,False,True,True
yd-vector-000000.tar::1002263.svg,539,0,5,False,False,False,False,True
yd-vector-000000.tar::1002264.svg,364,1,1,False,False,False,False,True
yd-vector-000000.tar::1002265.svg,551,2,2,False,False,False,True,True
yd-vector-000000.tar::1002266.svg,370,1,2,False,False,False,False,True
yd-vector-000000.tar::1002267.svg,1339,1,2,False,False,False,True,True
yd-vector-000000.tar::1002268.svg,1769,11,7,False,False,False,False,True
yd-vector-000000.tar::1002269.svg,265,1,0,False,False,False,False,True
yd-vector-000000.tar::100227.svg,1183,3,1,False,False,False,False,True
yd-vector-000000.tar::1002270.svg,662,1,0,False,False,False,False,True
yd-vector-000000.tar::1002271.svg,935,4,1,False,False,False,False,True
yd-vector-000000.tar::1002272.svg,350,1,1,False,False,False,False,True
yd-vector-000000.tar::1002273.svg,4618,17,4,False,False,False,True,True
yd-vector-000000.tar::1002274.svg,2778,3,3,False,True,False,True,True
yd-vector-000000.tar::1002275.svg,216,1,0,False,False,False,False,True
yd-vector-000000.tar::1002276.svg,1267,5,2,False,True,False,False,True
yd-vector-000000.tar::1002277.svg,530,1,1,False,False,False,False,True
yd-vector-000000.tar::1002278.svg,160,1,0,False,False,False,False,True
yd-vector-000000.tar::1002279.svg,270,4,4,False,False,False,False,True
yd-vector-000000.tar::100228.svg,324,3,3,False,False,False,False,True
yd-vector-000000.tar::1002280.svg,1600,8,2,False,True,False,True,True
yd-vector-000000.tar::1002281.svg,355,1,1,False,False,False,False,True
yd-vector-000000.tar::1002282.svg,1117,3,1,False,False,False,False,True
yd-vector-000000.tar::1002283.svg,515,5,0,False,False,False,False,True
yd-vector-000000.tar::1002284.svg,2534,6,3,False,False,False,True,True
